epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
174,34143,0.52697,0.66407,0.24228,0.58251,0.55356,0.56051,0.37394,0.44183,0.69732,0.25291,0.004291,0.004291,0.004291
175,34322.7,0.46902,0.66674,0.20968,0.58051,0.5583,0.55919,0.37487,0.43548,0.70164,0.25187,0.004258,0.004258,0.004258
176,34501.9,0.44592,0.64867,0.20122,0.56454,0.55901,0.55434,0.37347,0.42606,0.70842,0.24634,0.004225,0.004225,0.004225
177,34682.5,0.42997,0.64631,0.19616,0.57825,0.56315,0.55673,0.37332,0.42636,0.70471,0.24713,0.004192,0.004192,0.004192
178,34863.5,0.43602,0.63977,0.19502,0.50335,0.58721,0.54617,0.3675,0.42721,0.7067,0.24819,0.004159,0.004159,0.004159
179,35045.2,0.42977,0.64041,0.19392,0.57822,0.55469,0.55931,0.37484,0.42663,0.70035,0.24708,0.004126,0.004126,0.004126
180,35226,0.43332,0.64178,0.19427,0.62784,0.54411,0.57278,0.38029,0.42487,0.70301,0.2453,0.004093,0.004093,0.004093
181,35406.7,0.43206,0.64076,0.19624,0.59967,0.55767,0.57631,0.38682,0.42651,0.70145,0.25039,0.00406,0.00406,0.00406
182,35587.1,0.42393,0.64141,0.19279,0.59406,0.54537,0.5641,0.38241,0.42494,0.69909,0.24737,0.004027,0.004027,0.004027
183,35767.8,0.42641,0.63914,0.19434,0.63624,0.53712,0.57142,0.38484,0.42544,0.69936,0.24707,0.003994,0.003994,0.003994
184,35948.9,0.42422,0.63625,0.19168,0.59859,0.5535,0.5701,0.38565,0.42621,0.6964,0.24914,0.003961,0.003961,0.003961
185,36129.1,0.42188,0.632,0.19228,0.58763,0.57055,0.57752,0.38601,0.42344,0.69678,0.24967,0.003928,0.003928,0.003928
